seqname,source,feature,orf_start,orf_end,score,strand,frame,attributes,operonmapper_id,product,orf_left,orf_right,orf_length,operon_id,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
NZ_LN908249.1,Protein Homology,CDS,85710,86567,.,-,0,ID=cds-WP_005595716.1;product=Protein_TonB,cds-WP_005595716.1,Protein TonB,85710,86567,858,39,3,3,last,exbD,,exbB,cds-WP_005595716.1,85710,87463,exbB;exbD;cds-WP_005595716.1
NZ_LN908249.1,Protein Homology,CDS,86577,86966,.,-,0,ID=exbD;product=Biopolymer_transport_protein_ExbD,exbD,Biopolymer transport protein ExbD,86577,86966,390,39,3,2,internal,exbB,cds-WP_005595716.1,exbB,cds-WP_005595716.1,85710,87463,exbB;exbD;cds-WP_005595716.1
NZ_LN908249.1,Protein Homology,CDS,87011,87463,.,-,0,ID=exbB;product=Biopolymer_transport_protein_ExbB,exbB,Biopolymer transport protein ExbB,87011,87463,453,39,3,1,first,,exbD,exbB,cds-WP_005595716.1,85710,87463,exbB;exbD;cds-WP_005595716.1
NZ_LN908249.1,Protein Homology,CDS,87651,87977,.,+,0,ID=glpE;product=Thiosulfate_sulfurtransferase_GlpE,glpE,Thiosulfate sulfurtransferase GlpE,87651,87977,327,40,2,1,first,,cds-WP_005611180.1,glpE,cds-WP_005611180.1,87651,88866,glpE;cds-WP_005611180.1
NZ_LN908249.1,Protein Homology,CDS,88021,88866,.,+,0,ID=cds-WP_005611180.1;product=Uncharacterized_protein_HI_1159,cds-WP_005611180.1,Uncharacterized protein HI 1159,88021,88866,846,40,2,2,last,glpE,,glpE,cds-WP_005611180.1,87651,88866,glpE;cds-WP_005611180.1
NZ_LN908249.1,Protein Homology,CDS,88941,89348,.,-,0,ID=dhaM;product=Protein-lysine_deacetylase,dhaM,Protein-lysine deacetylase,88941,89348,408,41,3,3,last,dhaL,,dhaK,dhaM,88941,91055,dhaK;dhaL;dhaM
NZ_LN908249.1,Protein Homology,CDS,89357,89983,.,-,0,ID=dhaL;product=PEP-dependent_dihydroxyacetone_kinase_ADP-binding_subunit_DhaL,dhaL,PEP-dependent dihydroxyacetone kinase ADP-binding subunit DhaL,89357,89983,627,41,3,2,internal,dhaK,dhaM,dhaK,dhaM,88941,91055,dhaK;dhaL;dhaM
NZ_LN908249.1,Protein Homology,CDS,89985,91055,.,-,0,ID=dhaK;product=PEP-dependent_dihydroxyacetone_kinase_dihydroxyacetone-binding_subunit_DhaK,dhaK,PEP-dependent dihydroxyacetone kinase dihydroxyacetone-binding subunit DhaK,89985,91055,1071,41,3,1,first,,dhaL,dhaK,dhaM,88941,91055,dhaK;dhaL;dhaM
NZ_LN908249.1,Protein Homology,CDS,91225,92178,.,+,0,ID=trxB;product=Thioredoxin_reductase,trxB,Thioredoxin reductase,91225,92178,954,42,1,1,single,,,trxB,trxB,91225,92178,trxB
NZ_LN908249.1,Protein Homology,CDS,92286,93038,.,+,0,ID=kdsB;product=3-deoxy-manno-octulosonate_cytidylyltransferase_1,kdsB,3-deoxy-manno-octulosonate cytidylyltransferase 1,92286,93038,753,43,1,1,single,,,kdsB,kdsB,92286,93038,kdsB
NZ_LN908249.1,Protein Homology,CDS,93162,93587,.,+,0,ID=cds-WP_005595728.1;product=Uncharacterized_protein_YidB,cds-WP_005595728.1,Uncharacterized protein YidB,93162,93587,426,44,1,1,single,,,cds-WP_005595728.1,cds-WP_005595728.1,93162,93587,cds-WP_005595728.1
NZ_LN908249.1,Protein Homology,CDS,93661,94449,.,-,0,ID=nudC;product=NADH_pyrophosphatase,nudC,NADH pyrophosphatase,93661,94449,789,45,5,5,last,cds-WP_039708903.1,,pepQ,nudC,93661,97814,pepQ;cds-WP_005595735.1;cds-WP_039709523.1;cds-WP_039708903.1;nudC
NZ_LN908249.1,Protein Homology,CDS,94449,95147,.,-,0,ID=cds-WP_039708903.1;product=Ribosomal_large_subunit_pseudouridine_synthase_E,cds-WP_039708903.1,Ribosomal large subunit pseudouridine synthase E,94449,95147,699,45,5,4,internal,cds-WP_039709523.1,nudC,pepQ,nudC,93661,97814,pepQ;cds-WP_005595735.1;cds-WP_039709523.1;cds-WP_039708903.1;nudC
NZ_LN908249.1,Protein Homology,CDS,95148,95996,.,-,0,ID=cds-WP_039709523.1;product='hypothetical protein',cds-WP_039709523.1,'hypothetical protein',95148,95996,849,45,5,3,internal,cds-WP_005595735.1,cds-WP_039708903.1,pepQ,nudC,93661,97814,pepQ;cds-WP_005595735.1;cds-WP_039709523.1;cds-WP_039708903.1;nudC
NZ_LN908249.1,Protein Homology,CDS,95996,96460,.,-,0,ID=cds-WP_005595735.1;product=UPF0716_protein_FxsA,cds-WP_005595735.1,UPF0716 protein FxsA,95996,96460,465,45,5,2,internal,pepQ,cds-WP_039709523.1,pepQ,nudC,93661,97814,pepQ;cds-WP_005595735.1;cds-WP_039709523.1;cds-WP_039708903.1;nudC
NZ_LN908249.1,Protein Homology,CDS,96483,97814,.,-,0,ID=pepQ;product=Xaa-Pro_dipeptidase,pepQ,Xaa-Pro dipeptidase,96483,97814,1332,45,5,1,first,,cds-WP_005595735.1,pepQ,nudC,93661,97814,pepQ;cds-WP_005595735.1;cds-WP_039709523.1;cds-WP_039708903.1;nudC
NZ_LN908249.1,Protein Homology,CDS,97838,98077,.,+,0,ID=tusA;product=Sulfurtransferase_TusA_homolog,tusA,Sulfurtransferase TusA homolog,97838,98077,240,46,1,1,single,,,tusA,tusA,97838,98077,tusA
NZ_LN908249.1,Protein Homology,CDS,98127,98567,.,-,0,ID=rraB;product=Regulator_of_ribonuclease_activity_B,rraB,Regulator of ribonuclease activity B,98127,98567,441,47,2,2,last,yihA,,yihA,rraB,98127,99189,yihA;rraB
NZ_LN908249.1,Protein Homology,CDS,98569,99189,.,-,0,ID=yihA;product=Probable_GTP-binding_protein_EngB,yihA,Probable GTP-binding protein EngB,98569,99189,621,47,2,1,first,,rraB,yihA,rraB,98127,99189,yihA;rraB
NZ_LN908249.1,Protein Homology,CDS,99484,99900,.,-,0,ID=cds-WP_011848312.1;product=Uncharacterized_protein_YiiR,cds-WP_011848312.1,Uncharacterized protein YiiR,99484,99900,417,48,2,2,last,cds-WP_039708904.1,,cds-WP_039708904.1,cds-WP_011848312.1,99484,100768,cds-WP_039708904.1;cds-WP_011848312.1
NZ_LN908249.1,Protein Homology,CDS,99938,100768,.,-,0,ID=cds-WP_039708904.1;product=Zinc_transporter_ZIP11,cds-WP_039708904.1,Zinc transporter ZIP11,99938,100768,831,48,2,1,first,,cds-WP_011848312.1,cds-WP_039708904.1,cds-WP_011848312.1,99484,100768,cds-WP_039708904.1;cds-WP_011848312.1
NZ_LN908249.1,Protein Homology,CDS,100919,102754,.,-,0,ID=ilvD;product=Dihydroxy-acid_dehydratase,ilvD,Dihydroxy-acid dehydratase,100919,102754,1836,49,3,3,last,ilvM,,ilvG,ilvD,100919,104763,ilvG;ilvM;ilvD
NZ_LN908249.1,Protein Homology,CDS,102872,103090,.,-,0,ID=ilvM;product=Acetolactate_synthase_isozyme_2_small_subunit,ilvM,Acetolactate synthase isozyme 2 small subunit,102872,103090,219,49,3,2,internal,ilvG,ilvD,ilvG,ilvD,100919,104763,ilvG;ilvM;ilvD
NZ_LN908249.1,Protein Homology,CDS,103111,104763,.,-,0,ID=ilvG;product=Acetolactate_synthase_isozyme_2_large_subunit,ilvG,Acetolactate synthase isozyme 2 large subunit,103111,104763,1653,49,3,1,first,,ilvM,ilvG,ilvD,100919,104763,ilvG;ilvM;ilvD
NZ_LN908249.1,Protein Homology,CDS,105163,106671,.,+,0,ID=nrfA;product=Cytochrome_c-552,nrfA,Cytochrome c-552,105163,106671,1509,50,4,1,first,,nrfB,nrfA,nrfD,105163,108984,nrfA;nrfB;nrfC;nrfD
NZ_LN908249.1,Protein Homology,CDS,106692,107339,.,+,0,ID=nrfB;product=Cytochrome_c-type_protein_NrfB,nrfB,Cytochrome c-type protein NrfB,106692,107339,648,50,4,2,internal,nrfA,nrfC,nrfA,nrfD,105163,108984,nrfA;nrfB;nrfC;nrfD
NZ_LN908249.1,Protein Homology,CDS,107339,108016,.,+,0,ID=nrfC;product=Protein_NrfC_homolog,nrfC,Protein NrfC homolog,107339,108016,678,50,4,3,internal,nrfB,nrfD,nrfA,nrfD,105163,108984,nrfA;nrfB;nrfC;nrfD
NZ_LN908249.1,Protein Homology,CDS,108016,108984,.,+,0,ID=nrfD;product=Protein_NrfD_homolog,nrfD,Protein NrfD homolog,108016,108984,969,50,4,4,last,nrfC,,nrfA,nrfD,105163,108984,nrfA;nrfB;nrfC;nrfD
NZ_LN908249.1,Protein Homology,CDS,109268,122965,.,+,0,ID=cds-WP_058230447.1;product=Adhesin_Ata_autotransporter,cds-WP_058230447.1,Adhesin Ata autotransporter,109268,122965,13698,51,1,1,single,,,cds-WP_058230447.1,cds-WP_058230447.1,109268,122965,cds-WP_058230447.1
NZ_LN908249.1,Protein Homology,CDS,123206,124435,.,-,0,ID=cds-WP_039709525.1;product=Probable_uracil_permease,cds-WP_039709525.1,Probable uracil permease,123206,124435,1230,52,1,1,single,,,cds-WP_039709525.1,cds-WP_039709525.1,123206,124435,cds-WP_039709525.1
NZ_LN908249.1,Protein Homology,CDS,124595,128200,.,-,0,ID=putA;product=Bifunctional_protein_PutA,putA,Bifunctional protein PutA,124595,128200,3606,53,2,2,last,putP,,putP,putA,124595,129817,putP;putA
NZ_LN908249.1,Protein Homology,CDS,128303,129817,.,-,0,ID=putP;product=Sodium/proline_symporter,putP,Sodium/proline symporter,128303,129817,1515,53,2,1,first,,putA,putP,putA,124595,129817,putP;putA
NZ_LN908249.1,Protein Homology,CDS,130392,131177,.,-,0,ID=cds-WP_005606820.1;product=Uncharacterized_HTH-type_transcriptional_regulator_HI_1032,cds-WP_005606820.1,Uncharacterized HTH-type transcriptional regulator HI 1032,130392,131177,786,54,2,2,last,cds-WP_005603300.1,,cds-WP_005603300.1,cds-WP_005606820.1,130392,131749,cds-WP_005603300.1;cds-WP_005606820.1
NZ_LN908249.1,Protein Homology,CDS,131174,131749,.,-,0,ID=cds-WP_005603300.1;product=5-formyltetrahydrofolate_cyclo-ligase,cds-WP_005603300.1,5-formyltetrahydrofolate cyclo-ligase,131174,131749,576,54,2,1,first,,cds-WP_005606820.1,cds-WP_005603300.1,cds-WP_005606820.1,130392,131749,cds-WP_005603300.1;cds-WP_005606820.1
NZ_LN908249.1,Protein Homology,CDS,132020,132340,.,-,0,ID=cds-WP_005595785.1;product=Cell_division_protein_ZapA,cds-WP_005595785.1,Cell division protein ZapA,132020,132340,321,55,1,1,single,,,cds-WP_005595785.1,cds-WP_005595785.1,132020,132340,cds-WP_005595785.1
NZ_LN908249.1,Protein Homology,CDS,132418,132969,.,+,0,ID=cds-WP_005614326.1;product=UPF0149_protein_PM1723,cds-WP_005614326.1,UPF0149 protein PM1723,132418,132969,552,56,1,1,single,,,cds-WP_005614326.1,cds-WP_005614326.1,132418,132969,cds-WP_005614326.1
NZ_LN908249.1,Protein Homology,CDS,133075,134139,.,+,0,ID=hemE;product=Uroporphyrinogen_decarboxylase,hemE,Uroporphyrinogen decarboxylase,133075,134139,1065,57,1,1,single,,,hemE,hemE,133075,134139,hemE
NZ_LN908249.1,Protein Homology,CDS,134263,134853,.,+,0,ID=cds-WP_005618713.1;product=Uncharacterized_protein_HI_0431,cds-WP_005618713.1,Uncharacterized protein HI 0431,134263,134853,591,58,1,1,single,,,cds-WP_005618713.1,cds-WP_005618713.1,134263,134853,cds-WP_005618713.1
NZ_LN908249.1,Protein Homology,CDS,134989,135261,.,+,0,ID=cds-WP_005595795.1;product=DNA-binding_protein_HU,cds-WP_005595795.1,DNA-binding protein HU,134989,135261,273,59,1,1,single,,,cds-WP_005595795.1,cds-WP_005595795.1,134989,135261,cds-WP_005595795.1
NZ_LN908249.1,Protein Homology,CDS,135314,136165,.,-,0,ID=cds-WP_005606830.1;product=Thymidylate_synthase,cds-WP_005606830.1,Thymidylate synthase,135314,136165,852,60,1,1,single,,,cds-WP_005606830.1,cds-WP_005606830.1,135314,136165,cds-WP_005606830.1
NZ_LN908249.1,Protein Homology,CDS,136253,136837,.,+,0,ID=cds-WP_005603308.1;product=Uncharacterized_protein_HI_0449,cds-WP_005603308.1,Uncharacterized protein HI 0449,136253,136837,585,61,1,1,single,,,cds-WP_005603308.1,cds-WP_005603308.1,136253,136837,cds-WP_005603308.1
NZ_LN908249.1,Protein Homology,CDS,136933,137943,.,+,0,ID=bioB;product=Biotin_synthase,bioB,Biotin synthase,136933,137943,1011,62,1,1,single,,,bioB,bioB,136933,137943,bioB
NZ_LN908249.1,Protein Homology,CDS,138007,138216,.,-,0,ID=cspE;product=Cold_shock-like_protein_CspC,cspE,Cold shock-like protein CspC,138007,138216,210,63,1,1,single,,,cspE,cspE,138007,138216,cspE
NZ_LN908249.1,Protein Homology,CDS,138579,139127,.,+,0,ID=proQ;product=RNA_chaperone_ProQ,proQ,RNA chaperone ProQ,138579,139127,549,64,2,1,first,,prc,proQ,prc,138579,141231,proQ;prc
NZ_LN908249.1,Protein Homology,CDS,139219,141231,.,+,0,ID=prc;product=Tail-specific_protease,prc,Tail-specific protease,139219,141231,2013,64,2,2,last,proQ,,proQ,prc,138579,141231,proQ;prc
NZ_LN908249.1,Protein Homology,CDS,141328,142893,.,+,0,ID=cds-WP_005614331.1;product=Putative_LD-transpeptidase_HI_1667,cds-WP_005614331.1,Putative LD-transpeptidase HI 1667,141328,142893,1566,65,3,1,first,,cds-WP_005595812.1,cds-WP_005614331.1,cds-WP_005595814.1,141328,144266,cds-WP_005614331.1;cds-WP_005595812.1;cds-WP_005595814.1
NZ_LN908249.1,Protein Homology,CDS,143065,143619,.,+,0,ID=cds-WP_005595812.1;product=Uncharacterized_protein_YcbK,cds-WP_005595812.1,Uncharacterized protein YcbK,143065,143619,555,65,3,2,internal,cds-WP_005614331.1,cds-WP_005595814.1,cds-WP_005614331.1,cds-WP_005595814.1,141328,144266,cds-WP_005614331.1;cds-WP_005595812.1;cds-WP_005595814.1
NZ_LN908249.1,Protein Homology,CDS,143637,144266,.,+,0,ID=cds-WP_005595814.1;product=Uncharacterized_protein_HI_1663,cds-WP_005595814.1,Uncharacterized protein HI 1663,143637,144266,630,65,3,3,last,cds-WP_005595812.1,,cds-WP_005614331.1,cds-WP_005595814.1,141328,144266,cds-WP_005614331.1;cds-WP_005595812.1;cds-WP_005595814.1
NZ_LN908249.1,Protein Homology,CDS,144269,145018,.,-,0,ID=cds-WP_039708915.1;product=Thiamine_kinase,cds-WP_039708915.1,Thiamine kinase,144269,145018,750,66,3,3,last,cds-WP_005595819.1,,hinT,cds-WP_039708915.1,144269,145756,hinT;cds-WP_005595819.1;cds-WP_039708915.1
NZ_LN908249.1,Protein Homology,CDS,145015,145389,.,-,0,ID=cds-WP_005595819.1;product='hypothetical protein',cds-WP_005595819.1,'hypothetical protein',145015,145389,375,66,3,2,internal,hinT,cds-WP_039708915.1,hinT,cds-WP_039708915.1,144269,145756,hinT;cds-WP_005595819.1;cds-WP_039708915.1
NZ_LN908249.1,Protein Homology,CDS,145391,145756,.,-,0,ID=hinT;product=Purine_nucleoside_phosphoramidase,hinT,Purine nucleoside phosphoramidase,145391,145756,366,66,3,1,first,,cds-WP_005595819.1,hinT,cds-WP_039708915.1,144269,145756,hinT;cds-WP_005595819.1;cds-WP_039708915.1
NZ_LN908249.1,Protein Homology,CDS,145828,146658,.,-,0,ID=cds-WP_005595823.1;product=Probable_iron_transport_system_membrane_protein_HI_0359,cds-WP_005595823.1,Probable iron transport system membrane protein HI 0359,145828,146658,831,67,4,4,last,cds-WP_005620059.1,,rsgA,cds-WP_005595823.1,145828,149156,rsgA;rnhB;cds-WP_005620059.1;cds-WP_005595823.1
NZ_LN908249.1,Protein Homology,CDS,146651,147505,.,-,0,ID=cds-WP_005620059.1;product=Probable_iron_transport_system_membrane_protein_HI_0360,cds-WP_005620059.1,Probable iron transport system membrane protein HI 0360,146651,147505,855,67,4,3,internal,rnhB,cds-WP_005595823.1,rsgA,cds-WP_005595823.1,145828,149156,rsgA;rnhB;cds-WP_005620059.1;cds-WP_005595823.1
NZ_LN908249.1,Protein Homology,CDS,147506,148099,.,-,0,ID=rnhB;product=Ribonuclease_HII,rnhB,Ribonuclease HII,147506,148099,594,67,4,2,internal,rsgA,cds-WP_005620059.1,rsgA,cds-WP_005595823.1,145828,149156,rsgA;rnhB;cds-WP_005620059.1;cds-WP_005595823.1
NZ_LN908249.1,Protein Homology,CDS,148122,149156,.,-,0,ID=rsgA;product=Putative_ribosome_biogenesis_GTPase_RsgA,rsgA,Putative ribosome biogenesis GTPase RsgA,148122,149156,1035,67,4,1,first,,rnhB,rsgA,cds-WP_005595823.1,145828,149156,rsgA;rnhB;cds-WP_005620059.1;cds-WP_005595823.1
NZ_LN908249.1,Protein Homology,CDS,149666,150556,.,+,0,ID=cds-WP_005606844.1;product=Glycine_cleavage_system_transcriptional_activator_homolog,cds-WP_005606844.1,Glycine cleavage system transcriptional activator homolog,149666,150556,891,68,4,1,first,,yjjG,cds-WP_005606844.1,cds-WP_005600150.1,149666,152864,cds-WP_005606844.1;yjjG;cysB;cds-WP_005600150.1
NZ_LN908249.1,Protein Homology,CDS,150556,151236,.,+,0,ID=yjjG;product=Pyrimidine_5'-nucleotidase_YjjG,yjjG,Pyrimidine 5'-nucleotidase YjjG,150556,151236,681,68,4,2,internal,cds-WP_005606844.1,cysB,cds-WP_005606844.1,cds-WP_005600150.1,149666,152864,cds-WP_005606844.1;yjjG;cysB;cds-WP_005600150.1
NZ_LN908249.1,Protein Homology,CDS,151236,152219,.,+,0,ID=cysB;product=HTH-type_transcriptional_regulator_CysB,cysB,HTH-type transcriptional regulator CysB,151236,152219,984,68,4,3,internal,yjjG,cds-WP_005600150.1,cds-WP_005606844.1,cds-WP_005600150.1,149666,152864,cds-WP_005606844.1;yjjG;cysB;cds-WP_005600150.1
NZ_LN908249.1,Protein Homology,CDS,152220,152864,.,+,0,ID=cds-WP_005600150.1;product='hypothetical protein',cds-WP_005600150.1,'hypothetical protein',152220,152864,645,68,4,4,last,cysB,,cds-WP_005606844.1,cds-WP_005600150.1,149666,152864,cds-WP_005606844.1;yjjG;cysB;cds-WP_005600150.1
NZ_LN908249.1,Protein Homology,CDS,152943,153992,.,-,0,ID=ansB;product=Probable_L-asparaginase_periplasmic,ansB,Probable L-asparaginase periplasmic,152943,153992,1050,69,1,1,single,,,ansB,ansB,152943,153992,ansB
NZ_LN908249.1,Protein Homology,CDS,154297,155934,.,+,0,ID=pyrG;product=CTP_synthase,pyrG,CTP synthase,154297,155934,1638,70,1,1,single,,,pyrG,pyrG,154297,155934,pyrG
NZ_LN908249.1,Protein Homology,CDS,156034,156540,.,+,0,ID=cds-WP_039708918.1;product=Uncharacterized_protein_HI_0120,cds-WP_039708918.1,Uncharacterized protein HI 0120,156034,156540,507,71,1,1,single,,,cds-WP_039708918.1,cds-WP_039708918.1,156034,156540,cds-WP_039708918.1
NZ_LN908249.1,Protein Homology,CDS,156586,157188,.,-,0,ID=leuD;product=3-isopropylmalate_dehydratase_small_subunit,leuD,3-isopropylmalate dehydratase small subunit,156586,157188,603,72,2,2,last,leuC,,leuC,leuD,156586,158608,leuC;leuD
NZ_LN908249.1,Protein Homology,CDS,157199,158608,.,-,0,ID=leuC;product=3-isopropylmalate_dehydratase_large_subunit,leuC,3-isopropylmalate dehydratase large subunit,157199,158608,1410,72,2,1,first,,leuD,leuC,leuD,156586,158608,leuC;leuD
NZ_LN908249.1,Protein Homology,CDS,158951,160066,.,+,0,ID=cds-WP_039708919.1;product=Uncharacterized_protein_HI_0093,cds-WP_039708919.1,Uncharacterized protein HI 0093,158951,160066,1116,73,4,1,first,,cds-WP_039708920.1,cds-WP_039708919.1,cds-WP_009875068.1,158951,162891,cds-WP_039708919.1;cds-WP_039708920.1;cds-WP_009875069.1;cds-WP_009875068.1
NZ_LN908249.1,Protein Homology,CDS,160194,161456,.,+,0,ID=cds-WP_039708920.1;product=Uncharacterized_transporter_HI_0092,cds-WP_039708920.1,Uncharacterized transporter HI 0092,160194,161456,1263,73,4,2,internal,cds-WP_039708919.1,cds-WP_009875069.1,cds-WP_039708919.1,cds-WP_009875068.1,158951,162891,cds-WP_039708919.1;cds-WP_039708920.1;cds-WP_009875069.1;cds-WP_009875068.1
NZ_LN908249.1,Protein Homology,CDS,161467,162600,.,+,0,ID=cds-WP_009875069.1;product=Glycerate_kinase,cds-WP_009875069.1,Glycerate kinase,161467,162600,1134,73,4,3,internal,cds-WP_039708920.1,cds-WP_009875068.1,cds-WP_039708919.1,cds-WP_009875068.1,158951,162891,cds-WP_039708919.1;cds-WP_039708920.1;cds-WP_009875069.1;cds-WP_009875068.1
NZ_LN908249.1,Protein Homology,CDS,162619,162891,.,+,0,ID=cds-WP_009875068.1;product=Acylphosphatase,cds-WP_009875068.1,Acylphosphatase,162619,162891,273,73,4,4,last,cds-WP_009875069.1,,cds-WP_039708919.1,cds-WP_009875068.1,158951,162891,cds-WP_039708919.1;cds-WP_039708920.1;cds-WP_009875069.1;cds-WP_009875068.1
NZ_LN908249.1,Protein Homology,CDS,162962,164521,.,-,0,ID=cds-WP_005611255.1;product=Uncharacterized_protein_YbjD,cds-WP_005611255.1,Uncharacterized protein YbjD,162962,164521,1560,74,2,2,last,ppnN,,ppnN,cds-WP_005611255.1,162962,165904,ppnN;cds-WP_005611255.1
NZ_LN908249.1,Protein Homology,CDS,164525,165904,.,-,0,ID=ppnN;product=LOG_family_protein_YgdH,ppnN,LOG family protein YgdH,164525,165904,1380,74,2,1,first,,cds-WP_005611255.1,ppnN,cds-WP_005611255.1,162962,165904,ppnN;cds-WP_005611255.1
NZ_LN908249.1,Protein Homology,CDS,165964,166941,.,-,0,ID=dusA;product=tRNA-dihydrouridine(20/20a)_synthase,dusA,tRNA-dihydrouridine(20/20a) synthase,165964,166941,978,75,1,1,single,,,dusA,dusA,165964,166941,dusA
NZ_LN908249.1,Protein Homology,CDS,167294,168271,.,+,0,ID=cds-WP_005600172.1;product='hypothetical protein',cds-WP_005600172.1,'hypothetical protein',167294,168271,978,76,2,1,first,,cds-WP_005595861.1,cds-WP_005600172.1,cds-WP_005595861.1,167294,169922,cds-WP_005600172.1;cds-WP_005595861.1
NZ_LN908249.1,Protein Homology,CDS,168258,169922,.,+,0,ID=cds-WP_005595861.1;product=Putative_ribonucleoside-diphosphate_reductase_large_subunit,cds-WP_005595861.1,Putative ribonucleoside-diphosphate reductase large subunit,168258,169922,1665,76,2,2,last,cds-WP_005600172.1,,cds-WP_005600172.1,cds-WP_005595861.1,167294,169922,cds-WP_005600172.1;cds-WP_005595861.1
NZ_LN908249.1,Protein Homology,CDS,170057,170656,.,-,0,ID=nfuA;product=Fe/S_biogenesis_protein_NfuA,nfuA,Fe/S biogenesis protein NfuA,170057,170656,600,77,1,1,single,,,nfuA,nfuA,170057,170656,nfuA
NZ_LN908249.1,Protein Homology,CDS,171111,172460,.,+,0,ID=cds-WP_005611261.1;product=Na(+)-translocating_NADH-quinone_reductase_subunit_A,cds-WP_005611261.1,Na(+)-translocating NADH-quinone reductase subunit A,171111,172460,1350,78,8,1,first,,cds-WP_005600179.1,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,172465,173697,.,+,0,ID=cds-WP_005600179.1;product=Na(+)-translocating_NADH-quinone_reductase_subunit_B,cds-WP_005600179.1,Na(+)-translocating NADH-quinone reductase subunit B,172465,173697,1233,78,8,2,internal,cds-WP_005611261.1,cds-WP_039708922.1,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,173700,174473,.,+,0,ID=cds-WP_039708922.1;product=Na(+)-translocating_NADH-quinone_reductase_subunit_C,cds-WP_039708922.1,Na(+)-translocating NADH-quinone reductase subunit C,173700,174473,774,78,8,3,internal,cds-WP_005600179.1,cds-WP_005595868.1,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,174473,175096,.,+,0,ID=cds-WP_005595868.1;product=Na(+)-translocating_NADH-quinone_reductase_subunit_D,cds-WP_005595868.1,Na(+)-translocating NADH-quinone reductase subunit D,174473,175096,624,78,8,4,internal,cds-WP_039708922.1,nqrE,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,175098,175694,.,+,0,ID=nqrE;product=Na(+)-translocating_NADH-quinone_reductase_subunit_E,nqrE,Na(+)-translocating NADH-quinone reductase subunit E,175098,175694,597,78,8,5,internal,cds-WP_005595868.1,nqrF,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,175705,176934,.,+,0,ID=nqrF;product=Na(+)-translocating_NADH-quinone_reductase_subunit_F,nqrF,Na(+)-translocating NADH-quinone reductase subunit F,175705,176934,1230,78,8,6,internal,nqrE,cds-WP_005600183.1,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,177141,178172,.,+,0,ID=cds-WP_005600183.1;product=FAD:protein_FMN_transferase,cds-WP_005600183.1,FAD:protein FMN transferase,177141,178172,1032,78,8,7,internal,nqrF,nqrM,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
NZ_LN908249.1,Protein Homology,CDS,178185,178430,.,+,0,ID=nqrM;product=Uncharacterized_protein_HI_0173,nqrM,Uncharacterized protein HI 0173,178185,178430,246,78,8,8,last,cds-WP_005600183.1,,cds-WP_005611261.1,nqrM,171111,178430,cds-WP_005611261.1;cds-WP_005600179.1;cds-WP_039708922.1;cds-WP_005595868.1;nqrE;nqrF;cds-WP_005600183.1;nqrM
